OBJECTID,gridcode,Area_KM2,lon_centroid,lat_centroid,Shape_Length,Shape_Area,lon,lat
1935,42285048,13.719616000000000,-184990.206900000572205,2509083.775399999693036,0.283666096545857,0.003670418982870,-159.341723200186863,72.543552192871871
1936,26513672,13.719616000000000,-181286.206900000572205,2509083.775399999693036,0.283646082266709,0.003670974429409,-159.235215353666575,72.546285066938950
1937,44541388,13.719616000000000,-177582.206900000572205,2509083.775399999693036,0.283626352652057,0.003671518884151,-159.128680512797501,72.548963069761612
1938,50134132,13.719616000000000,-173878.206900000572205,2509083.775399999693036,0.283606916875726,0.003672052413849,-159.022119217073339,72.551586176945207
1939,50450860,13.719616000000000,-170174.206900000572205,2509083.775399999693036,0.283587780302155,0.003672574949092,-158.915532004802685,72.554154364436926
1940,28468730,13.719616000000000,-166470.206900000572205,2509083.775399999693036,0.283568946072274,0.003673086368291,-158.808919417200599,72.556667608555244
1941,80617176,13.719616000000000,-162766.206900000572205,2509083.775399999693036,0.283550426168047,0.003673586788782,-158.702281992974349,72.559125887134712
1942,49835036,13.719616000000000,-159062.206900000572205,2509083.775399999693036,0.283532224869034,0.003674076150063,-158.595620275202009,72.561529177133167
1943,74841560,13.719616000000000,-155358.206900000572205,2509083.775399999693036,0.283514347995997,0.003674554434198,-158.488934804350322,72.563877456908742
1944,7230107,13.719616000000000,-151654.206900000572205,2509083.775399999693036,0.283496801250343,0.003675021638423,-158.382226124919555,72.566170705074740
1945,28988340,13.719616000000000,-147950.206900000572205,2509083.775399999693036,0.283479592705889,0.003675477726755,-158.275494779921019,72.568408899706824
1946,40976832,13.719616000000000,-144246.206900000572205,2509083.775399999693036,0.283462726832145,0.003675922719915,-158.168741313099247,72.570592021065508
1947,72371592,13.719616000000000,-140542.206900000572205,2509083.775399999693036,0.283446211171308,0.003676356624726,-158.061966269948840,72.572720049576446
1948,92526200,13.719616000000000,-136838.206900000572205,2509083.775399999693036,0.283430048228929,0.003676779342976,-157.955170196235372,72.574792965053362
1949,48153288,13.719616000000000,-133134.206900000572205,2509083.775399999693036,0.283414248186357,0.003677190957511,-157.848353638200962,72.576810748469498
1950,59561980,13.719616000000000,-129430.206900000572205,2509083.775399999693036,0.283398812959885,0.003677591394320,-157.741517142606455,72.578773381351439
1951,90922904,13.719616000000000,-125726.206900000572205,2509083.775399999693036,0.283383751246766,0.003677980716561,-157.634661256953706,72.580680845699035
1952,59363872,13.472387151579307,-122045.605082548267092,2509051.537196466233581,0.281144055991101,0.003612389943548,-157.528413335117335,72.582224446252582
1953,59851924,6.773732379841339,-119141.975614855386084,2508904.819478703197092,0.182442902735808,0.001816097496805,-157.444399418492850,72.582280413194084
1954,65641240,2.041043085198305,-527938.949733106535859,2504909.817723611369729,0.106087222885772,0.000530507962956,-168.989910038280811,72.020041087586364
1955,77876936,13.719616000000000,-525758.206900000572205,2505379.775399999693036,0.285277558962408,0.003568853996894,-168.933009358798500,72.028767102043759
1956,84306000,13.719616000000000,-522054.206900000572205,2505379.775399999693036,0.285265397228648,0.003570310780122,-168.831280508230321,72.036369681778652
1957,51562924,13.719616000000000,-518350.206900000572205,2505379.775399999693036,0.285252812652832,0.003571759120834,-168.729480826706435,72.043921583438816
1958,64512264,13.719616000000000,-514646.206900000572205,2505379.775399999693036,0.285239809161319,0.003573198992177,-168.627610718309541,72.051422745667637
1959,71969584,13.719616000000000,-510942.206900000572205,2505379.775399999693036,0.285226393665332,0.003574630348453,-168.525670591189311,72.058873107036973
